narr86,nfarr86,nparr86,pcnv,avgsen,tottime,ptime86,qemp86,inc86,durat,black,hispan,born60,pcnvsq,pt86sq,inc86sq,arr86
0,0,0,0,0,0,0,4,77.099998,0,0,0,1,0,0,5944.4097,0
1,0,0,0,0,0,0,3,33,1,0,0,0,0,0,1089,1
0,0,0,1,0,0,0,1,1.3,0,1,0,0,1,0,1.6899998,0
0,0,0,1,0,0,0,3,54.799999,0,0,0,0,1,0,3003.0398,0
2,2,0,0,0,0,2,0,0,5,0,0,0,0,4,0,1
0,0,0,0,0,0,0,4,146.5,0,0,0,0,0,0,21462.25,0
1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0
3,2,2,1,0,0,1,0,0,2,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0
2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,0,1,1,0,0,0,3,26.6,0,0,1,0,1,0,707.56,1
0,0,0,0,0,0,0,1,5.6999998,3,0,0,0,0,0,32.489998,0
0,0,0,1,0,0,0,4,134.60001,0,1,0,0,1,0,18117.162,0
0,0,0,1,0,0,0,4,66.800003,0,0,1,1,1,0,4462.2402,0
3,3,2,1,0,0,0,4,31.5,0,0,1,0,1,0,992.25,1
1,0,0,0,0,0,0,4,135.60001,0,0,0,0,0,0,18387.361,1
1,1,0,0,0,0,0,4,83.300003,0,0,0,0,0,0,6938.8906,1
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,4,45.5,0,0,0,0,0,0,2070.25,1
0,0,0,1,0,0,0,4,118.7,0,0,1,1,1,0,14089.689,0
1,0,1,0,0,0,0,4,23.700001,0,0,0,0,0,0,561.69006,1
1,0,1,0,0,0,0,2,34.5,0,0,0,1,0,0,1190.25,1
1,1,1,0,0,0,0,3,23.700001,7,0,0,0,0,0,561.69006,1
1,1,0,0,0,0,7,0,0,1,0,1,0,0,49,0,1
1,1,0,0,0,0,0,3,8.3999996,0,0,1,0,0,0,70.55999,1
1,1,0,0,0,0,0,3,44.200001,4,0,0,0,0,0,1953.64,1
1,1,0,0,0,0,0,0,0,25,0,0,1,0,0,0,1
0,0,0,0,0,0,0,4,189.2,0,0,0,0,0,0,35796.641,0
0,0,0,0,0,0,0,4,61.599998,0,0,1,0,0,0,3794.5598,0
0,0,0,0,0,0,0,4,171.3,0,1,0,1,0,0,29343.691,0
1,0,1,0,0,0,0,4,13.7,0,0,0,1,0,0,187.68999,1
1,1,1,0,0,0,0,1,13.3,0,1,0,0,0,0,176.89,1
0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0
1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,1,0,0,0,0,0,4,179.10001,0,0,1,1,0,0,32076.813,1
1,1,0,0,0,0,0,4,124.2,0,0,1,0,0,0,15425.64,1
1,0,0,0,0,0,0,2,20.200001,3,0,1,0,0,0,408.04004,1
1,0,0,0,0,0,0,2,52.099998,0,1,0,1,0,0,2714.4099,1
2,2,0,0,0,0,0,2,7.1999998,1,1,0,0,0,0,51.839996,1
1,0,0,0,0,0,0,2,16.9,2,1,0,0,0,0,285.60999,1
1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1
1,0,1,0,0,0,0,4,141,0,0,0,1,0,0,19881,1
1,0,0,0,0,0,0,2,1.3,0,0,0,0,0,0,1.6899998,1
1,1,0,0,0,0,0,4,197.39999,0,0,0,1,0,0,38966.758,1
1,1,0,0,0,0,0,2,40.099998,2,0,1,1,0,0,1608.0099,1
1,1,1,0,0,0,0,4,39.299999,0,0,0,0,0,0,1544.49,1
1,1,0,0,0,0,0,4,146.2,0,0,1,0,0,0,21374.439,1
1,1,0,0,0,0,0,1,.30000001,0,1,0,0,0,0,.090000004,1
1,1,0,0,0,0,0,4,85.900002,0,0,0,1,0,0,7378.8101,1
1,0,0,0,0,0,0,3,16.5,0,0,0,0,0,0,272.25,1
1,1,0,0,0,0,0,4,129.60001,0,0,0,1,0,0,16796.162,1
1,0,0,0,0,0,0,3,18,0,0,0,0,0,0,324,1
1,1,0,0,0,0,0,1,1.2,3,1,0,0,0,0,1.4400001,1
0,0,0,0,0,0,0,4,133.7,0,0,0,0,0,0,17875.689,0
2,1,2,0,0,0,0,2,67.599998,1,0,0,0,0,0,4569.7598,1
1,1,0,0,0,0,0,2,37.299999,0,1,0,1,0,0,1391.2899,1
1,1,0,0,0,0,0,2,9.8999996,0,0,0,0,0,0,98.009995,1
1,1,1,0,0,0,0,3,16.799999,1,0,0,0,0,0,282.23996,1
0,0,0,1,0,0,0,2,1.9,7,0,0,0,1,0,3.6099999,0
1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
5,4,2,0,0,0,0,1,2.5999999,2,1,0,0,0,0,6.7599993,1
1,0,0,0,0,0,0,4,178.10001,0,0,0,0,0,0,31719.611,1
2,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,1
1,0,0,0,0,0,0,1,37,7,0,1,1,0,0,1369,1
1,1,0,0,0,0,0,4,263.20001,0,0,1,0,0,0,69274.25,1
1,1,1,0,0,0,0,2,85.099998,1,0,0,0,0,0,7242.0098,1
1,1,1,0,0,0,0,4,200.5,0,0,0,1,0,0,40200.25,1
2,0,0,0,0,0,0,3,27.799999,0,1,0,0,0,0,772.83997,1
2,2,1,0,0,0,0,3,30.1,0,0,0,1,0,0,906.01001,1
1,1,0,0,0,0,0,1,6.4000001,0,0,0,0,0,0,40.960003,1
1,0,0,0,0,0,0,4,184.10001,0,0,0,1,0,0,33892.813,1
1,1,0,0,0,0,0,2,3.7,0,0,0,0,0,0,13.690001,1
1,0,0,0,0,0,0,4,81.400002,0,1,0,0,0,0,6625.9604,1
1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,0,0,0,0,0,0,4,170.39999,0,0,0,1,0,0,29036.158,0
2,2,0,0,0,0,0,2,35.700001,4,1,0,0,0,0,1274.4901,1
0,0,0,1,0,0,0,4,86.199997,0,0,0,1,1,0,7430.4395,0
1,0,0,0,0,0,0,4,79.599998,0,1,0,0,0,0,6336.1597,1
1,0,0,0,0,0,0,4,108.4,0,0,0,1,0,0,11750.561,1
4,0,2,0,0,0,0,1,1.7,0,0,0,1,0,0,2.8900001,1
1,1,1,0,0,0,0,4,140.89999,0,1,0,1,0,0,19852.809,1
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1,0,0,0,0,0,3,21.4,2,0,1,0,0,0,457.95999,1
1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
1,1,0,0,0,0,0,4,54.299999,0,0,1,1,0,0,2948.49,1
1,1,1,0,0,0,0,1,2.0999999,25,1,0,0,0,0,4.4099994,1
3,1,3,0,0,0,0,2,38.599998,0,0,0,0,0,0,1489.9598,1
1,1,0,0,0,0,0,4,225,0,0,0,1,0,0,50625,1
1,1,0,0,0,0,0,3,50.700001,0,0,1,0,0,0,2570.49,1
6,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,4,72.800003,0,0,0,1,0,0,5299.8403,1
1,1,0,0,0,0,0,4,165.39999,0,0,0,0,0,0,27357.158,1
1,1,0,0,0,0,0,4,110.4,0,0,0,1,0,0,12188.16,1
1,1,1,0,0,0,0,3,139.3,1,0,0,1,0,0,19404.49,1
1,0,0,0,0,0,0,4,109.7,0,0,0,0,0,0,12034.089,1
1,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1
1,1,0,0,0,0,0,1,3.4000001,3,0,0,1,0,0,11.56,1
3,0,0,0,0,0,0,3,4.8000002,0,0,1,0,0,0,23.040001,1
1,0,0,0,0,0,0,4,111.4,0,0,1,0,0,0,12409.96,1
1,1,0,0,0,0,0,3,48.5,1,0,1,0,0,0,2352.25,1
1,0,0,0,0,0,0,4,92.300003,0,0,0,0,0,0,8519.291,1
1,0,0,0,0,0,0,2,26.700001,1,0,0,0,0,0,712.89001,1
0,0,0,0,0,0,0,1,.60000002,3,0,1,0,0,0,.36000001,0
1,1,1,0,0,0,0,2,21.6,0,0,1,0,0,0,466.56003,1
1,0,1,0,0,0,0,0,0,25,0,0,1,0,0,0,1
1,1,0,0,0,0,0,4,77.400002,0,1,0,0,0,0,5990.7603,1
1,1,1,0,0,0,0,1,3.5999999,25,0,0,1,0,0,12.959999,1
0,0,0,0,0,0,0,2,32.299999,1,0,1,0,0,0,1043.2899,0
1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
1,1,1,0,0,0,0,4,122.9,0,1,0,1,0,0,15104.41,1
1,1,0,0,0,0,0,2,12.8,0,0,0,0,0,0,163.84001,1
1,1,0,0,0,0,0,4,52.599998,0,0,0,0,0,0,2766.7598,1
1,0,1,0,0,0,0,4,94,0,0,0,0,0,0,8836,1
1,1,0,0,0,0,0,3,52.400002,12,0,0,0,0,0,2745.7603,1
1,1,1,0,0,0,0,4,64.199997,0,0,0,1,0,0,4121.6396,1
1,0,0,0,0,0,0,2,23,0,0,0,0,0,0,529,1
2,2,0,0,0,0,0,2,44.799999,0,1,0,1,0,0,2007.0399,1
2,1,1,0,0,0,0,4,15.4,0,1,0,0,0,0,237.15999,1
1,1,0,0,0,0,0,2,9.1999998,3,0,0,0,0,0,84.639999,1
1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1
1,0,1,0,0,0,0,3,17.6,0,0,0,0,0,0,309.76001,1
2,0,0,0,0,0,0,1,.30000001,2,0,0,0,0,0,.090000004,1
1,0,0,0,0,0,0,2,43.5,0,0,1,0,0,0,1892.25,1
1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1
1,1,0,0,0,0,0,4,57.400002,0,1,0,0,0,0,3294.7603,1
1,1,0,0,0,0,0,4,133.5,0,0,0,0,0,0,17822.25,1
1,0,0,0,0,0,0,4,113.5,0,0,0,0,0,0,12882.25,1
1,0,0,0,0,0,0,2,24.299999,0,0,0,0,0,0,590.48999,1
1,0,0,0,0,0,0,4,23.700001,0,1,0,0,0,0,561.69006,1
2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,1,0,0,0,0,0,1,29,1,0,0,0,0,0,841,1
1,1,0,0,0,0,0,4,60.400002,0,0,0,0,0,0,3648.1602,1
1,0,1,0,0,0,0,3,12.6,25,1,0,1,0,0,158.76001,1
1,1,1,0,0,0,0,2,81.800003,0,0,0,0,0,0,6691.2407,1
1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1
1,1,0,0,0,0,0,1,.89999998,3,0,0,0,0,0,.80999994,1
1,1,0,0,0,0,0,2,10.4,25,1,0,0,0,0,108.15999,1
1,1,0,0,0,0,0,1,12,1,0,0,0,0,0,144,1
1,1,0,0,0,0,0,3,28.6,0,0,1,0,0,0,817.96002,1
1,1,1,0,0,0,0,2,15.6,0,0,0,0,0,0,243.36002,1
2,1,0,0,0,0,0,2,1.7,0,0,1,1,0,0,2.8900001,1
1,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
1,1,0,0,0,0,0,2,25,1,0,0,0,0,0,625,1
1,0,0,0,0,0,0,4,25.299999,0,0,0,0,0,0,640.08997,1
1,1,1,0,0,0,0,3,30.799999,0,0,1,0,0,0,948.63995,1
1,1,0,0,0,0,0,4,62.799999,0,0,1,0,0,0,3943.8398,1
1,1,0,0,0,0,0,3,42.900002,0,0,0,1,0,0,1840.4102,1
1,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1
1,1,1,0,0,0,0,4,57.400002,0,0,1,1,0,0,3294.7603,1
1,0,0,0,0,0,0,4,44,0,0,0,0,0,0,1936,1
1,0,0,0,0,0,0,4,66.199997,0,0,1,0,0,0,4382.4395,1
1,0,0,0,0,0,0,2,9.6000004,1,1,0,1,0,0,92.160004,1
1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,4,96.800003,0,0,0,0,0,0,9370.2402,1
1,1,0,0,0,0,0,4,71.900002,0,0,0,1,0,0,5169.6104,1
1,0,0,0,0,0,0,3,37.299999,3,0,0,0,0,0,1391.2899,1
1,1,0,0,0,0,0,3,26.5,0,0,1,0,0,0,702.25,1
2,0,1,0,0,0,0,4,81.300003,0,0,0,0,0,0,6609.6904,1
1,1,0,0,0,0,0,4,61.799999,0,0,1,0,0,0,3819.24,1
1,0,0,0,0,0,0,3,33.299999,0,1,0,0,0,0,1108.8899,1
1,1,0,0,0,0,0,1,9.8000002,25,0,0,0,0,0,96.040001,1
1,1,0,0,0,0,0,1,3.5999999,0,0,0,1,0,0,12.959999,1
1,1,0,0,0,0,0,3,5.5,8,0,1,0,0,0,30.25,1
1,1,0,0,0,0,0,4,276.29999,0,0,0,1,0,0,76341.68,1
1,1,0,0,0,0,0,1,8.8999996,3,0,0,0,0,0,79.209991,1
1,1,1,0,0,0,0,1,1.8,6,1,0,0,0,0,3.2399998,1
1,1,0,0,0,0,3,0,0,6,0,0,1,0,9,0,1
1,0,1,0,0,0,0,1,3.3,0,0,0,0,0,0,10.889999,1
1,0,0,0,0,0,0,4,138.10001,0,0,0,0,0,0,19071.611,1
1,0,0,0,0,0,0,4,26.9,0,0,0,1,0,0,723.60999,1
1,0,0,0,0,0,0,4,86.400002,0,0,0,0,0,0,7464.9604,1
1,0,0,0,0,0,0,4,84.900002,0,0,1,0,0,0,7208.0103,1
1,1,0,0,0,0,0,2,4.0999999,4,0,0,0,0,0,16.809999,1
1,1,0,0,0,0,0,1,12.7,13,0,1,1,0,0,161.28999,1
1,0,0,0,0,0,0,1,.40000001,25,0,0,0,0,0,.16000001,1
1,0,0,0,0,0,0,4,104.8,0,0,0,0,0,0,10983.041,1
1,0,0,0,0,0,0,1,1.7,3,0,0,1,0,0,2.8900001,1
1,0,0,0,0,0,0,4,38.099998,0,0,0,0,0,0,1451.6099,1
1,1,0,0,0,0,0,4,70.900002,0,0,0,0,0,0,5026.8101,1
1,0,0,0,0,0,0,4,229.8,0,0,0,0,0,0,52808.043,1
1,0,0,0,0,0,0,4,32.299999,0,1,0,0,0,0,1043.2899,1
1,0,1,0,0,0,0,1,6.3000002,25,0,0,0,0,0,39.690002,1
1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1
2,0,0,0,0,0,0,1,.40000001,25,0,0,1,0,0,.16000001,1
2,1,1,0,0,0,0,2,22.9,0,0,1,0,0,0,524.40997,1
1,1,0,0,0,0,0,4,106.5,0,0,0,0,0,0,11342.25,1
1,0,1,0,0,0,0,4,63.900002,0,0,0,0,0,0,4083.2102,1
1,1,0,0,0,0,0,2,71.699997,1,0,1,0,0,0,5140.8896,1
1,1,0,0,0,0,0,4,191.10001,0,0,1,0,0,0,36519.211,1
1,0,0,0,0,0,0,4,96.400002,0,1,0,0,0,0,9292.96,1
1,0,0,0,0,0,0,3,147.8,1,0,0,0,0,0,21844.842,1
1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
1,0,0,0,0,0,0,4,89.900002,0,0,0,0,0,0,8082.0103,1
1,1,1,0,0,0,0,4,91.599998,0,0,0,1,0,0,8390.5596,1
1,1,0,0,0,0,0,4,74.199997,0,0,0,0,0,0,5505.6396,1
1,1,1,0,0,0,0,4,82.900002,0,0,0,1,0,0,6872.4102,1
1,0,0,0,0,0,0,4,162,0,0,0,0,0,0,26244,1
1,0,0,0,0,0,0,1,.40000001,25,0,0,1,0,0,.16000001,1
1,0,0,0,0,0,0,4,93.900002,0,0,0,0,0,0,8817.21,1
1,1,0,0,0,0,0,3,55.700001,0,0,0,1,0,0,3102.49,1
1,0,0,0,0,0,0,4,79.099998,0,0,0,1,0,0,6256.8096,1
1,1,0,0,0,0,0,1,.40000001,8,0,1,0,0,0,.16000001,1
1,1,0,0,0,0,0,2,8.3000002,3,0,1,0,0,0,68.889999,1
1,1,0,0,0,0,0,3,37.700001,2,0,0,0,0,0,1421.29,1
1,1,0,0,0,0,0,4,37.5,0,0,0,0,0,0,1406.25,1
1,0,0,0,0,0,0,4,151.60001,0,0,0,0,0,0,22982.563,1
2,2,0,0,0,0,0,1,6,25,0,0,0,0,0,36,1
1,1,0,0,0,0,0,4,57.900002,0,0,1,0,0,0,3352.4102,1
1,0,1,0,0,0,0,2,23.5,1,0,0,0,0,0,552.25,1
1,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,1
1,1,1,0,0,0,0,2,30.799999,2,0,1,0,0,0,948.63995,1
1,1,1,0,0,0,0,0,0,2,1,0,1,0,0,0,1
1,1,1,0,0,0,0,4,162.89999,0,0,0,0,0,0,26536.408,1
1,1,1,0,0,0,0,1,4,1,1,0,0,0,0,16,1
1,0,0,0,0,0,0,4,43.400002,0,0,0,1,0,0,1883.5602,1
1,0,1,0,0,0,0,2,4.3000002,2,0,1,1,0,0,18.490002,1
1,1,1,0,0,0,0,4,48.700001,0,0,1,0,0,0,2371.6902,1
1,1,0,0,0,0,0,4,129.2,0,0,0,0,0,0,16692.639,1
1,0,0,0,0,0,0,4,71.5,0,0,0,0,0,0,5112.25,1
1,0,0,0,0,0,0,2,7.6999998,0,0,1,1,0,0,59.289997,1
1,0,0,0,0,0,0,3,39.799999,0,0,0,1,0,0,1584.0399,1
1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1
1,1,1,0,0,0,0,4,73.300003,0,0,1,0,0,0,5372.8906,1
0,0,0,0,0,0,0,4,107.5,0,0,0,0,0,0,11556.25,0
1,1,0,0,0,0,0,3,87.300003,0,0,0,0,0,0,7621.2905,1
1,1,0,0,0,0,0,1,10.4,25,0,0,1,0,0,108.15999,1
1,0,0,0,0,0,0,4,60.799999,0,0,0,0,0,0,3696.6399,1
1,1,0,0,0,0,0,4,147.10001,0,0,0,0,0,0,21638.412,1
1,1,0,0,0,0,0,1,21.299999,25,0,0,1,0,0,453.68997,1
1,0,0,0,0,0,0,1,8.3000002,4,0,1,1,0,0,68.889999,1
1,0,0,0,0,0,0,4,25,0,0,0,0,0,0,625,1
1,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1
1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,0,1,0,0,0,0,0,0,25,1,0,0,0,0,0,1
1,1,0,0,0,0,0,4,118.1,0,0,0,1,0,0,13947.609,1
1,0,0,0,0,0,0,2,46.5,2,0,0,0,0,0,2162.25,1
1,1,0,0,0,0,0,4,145.10001,0,0,1,1,0,0,21054.012,1
1,0,0,0,0,0,0,4,57,0,1,0,0,0,0,3249,1
1,1,1,0,0,0,0,4,69,0,1,0,0,0,0,4761,1
0,0,0,0,0,0,0,4,98.099998,0,0,0,0,0,0,9623.6094,0
1,1,1,0,0,0,0,4,82.099998,0,1,0,0,0,0,6740.4097,1
1,1,0,0,0,0,0,3,67.300003,0,0,0,0,0,0,4529.2905,1
0,0,0,0,0,0,0,2,37.799999,13,0,0,0,0,0,1428.84,0
1,1,1,0,0,0,0,4,49.900002,0,0,0,1,0,0,2490.0103,1
1,1,0,0,0,0,0,3,24.4,4,0,0,0,0,0,595.35999,1
0,0,0,0,0,0,0,4,211.2,0,0,1,0,0,0,44605.438,0
0,0,0,0,0,0,0,4,32.799999,0,0,0,0,0,0,1075.84,0
2,0,0,0,0,0,0,2,6.9000001,0,0,0,1,0,0,47.610001,1
0,0,0,0,0,0,0,3,73.300003,0,0,1,0,0,0,5372.8906,0
1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1
1,1,0,0,0,0,0,3,58.099998,1,0,0,0,0,0,3375.6099,1
1,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1
0,0,0,0,0,0,0,1,5.9000001,7,0,0,0,0,0,34.810001,0
1,0,0,0,0,0,0,4,186.5,0,0,0,0,0,0,34782.25,1
0,0,0,0,0,0,0,2,47.400002,25,0,0,0,0,0,2246.7603,0
0,0,0,0,0,0,0,4,151.89999,0,0,0,0,0,0,23073.607,0
0,0,0,0,0,0,0,4,206.5,0,0,1,0,0,0,42642.25,0
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,19.4,0,0,0,0,0,0,376.35999,0
0,0,0,0,0,0,0,4,252,0,0,1,1,0,0,63504,0
1,0,1,0,0,0,0,2,13.4,0,0,0,1,0,0,179.55998,1
0,0,0,0,0,0,0,3,39.400002,0,0,0,0,0,0,1552.3601,0
0,0,0,0,0,0,0,3,78.599998,0,1,0,0,0,0,6177.96,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,2.9000001,25,0,0,0,0,0,8.4100008,0
0,0,0,0,0,0,0,3,123.1,0,1,0,0,0,0,15153.609,0
1,1,0,0,0,0,0,4,53,0,0,0,0,0,0,2809,1
0,0,0,0,0,0,0,4,131.7,0,1,0,0,0,0,17344.889,0
0,0,0,0,0,0,0,4,112,0,0,0,0,0,0,12544,0
0,0,0,0,0,0,0,4,169.10001,0,1,0,0,0,0,28594.813,0
0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0
0,0,0,0,0,0,0,1,1.9,3,0,0,1,0,0,3.6099999,0
0,0,0,0,0,0,0,3,27.5,0,1,0,0,0,0,756.25,0
0,0,0,0,0,0,0,3,119.4,0,1,0,1,0,0,14256.36,0
1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3,11.5,1,0,1,1,0,0,132.25,0
0,0,0,0,0,0,0,1,1.9,1,0,0,0,0,0,3.6099999,0
1,1,0,0,0,0,0,0,0,19,1,0,0,0,0,0,1
0,0,0,0,0,0,0,4,191.3,0,0,0,1,0,0,36595.691,0
