cd_a,ent,con,upm,v_sel,n_hog,h_mud,per,d_sem,n_pro_viv,n_ren,nom,sex,eda,r_pre,fecha_e,hora_ini_e,hora_ter_e,r_def,fecha_s,hora_ini_s,hora_ter_s,obs_caratu,p1,p11,p12_1,p12_2,p12_3,p12_4,p12_5,p12_6,p12_7,p12_8,p12_9,p12_99,p12_des,p13,p14,p14_des,p15,p16,p16_des,p17,p18,p19_1,p19_1_des,p19_2,p19_2_des,p19_9,p20,p21,p22,p23_des,obs,fac,clase2,loc,mun,est,est_d,ageb,t_loc,n_ent,c_res,par_c,nac_dia,nac_mes,nac_anio,l_nac_c,cs_p12,cs_p13_1,cs_p13_2,cs_p14_c,cs_p15,cs_p16,cs_p17,n_hij,e_con,cs_ad_mot,cs_p20_des,cs_ad_des,cs_nr_mot,cs_p22_des,cs_nr_ori,ur,zona,salario,clase1,clase3,pos_ocu,seg_soc,rama,c_ocu11c,ing7c,dur9c,emple7c,medica5c,buscar5c,rama_est1,rama_est2,dur_est,ambito1,ambito2,tue1,tue2,tue3,busqueda,d_ant_lab,d_cexp_est,dur_des,sub_o,s_clasifi,remune2c,pre_asa,tip_con,dispo,nodispo,c_inac5c,pnea_est,niv_ins,eda5c,eda7c,eda12c,eda19c,hij5c,domestico,anios_esc,hrsocup,ingocup,ing_x_hrs,tpg_p8a,tcco,cp_anoc,imssissste,ma48me1sm,p14apoyos,scian,t_tra,emp_ppal,tue_ppal,trans_ppal,mh_fil2,mh_col,sec_ins,cuenta,sex_fem,jefe_hog
41,23,360,1020,1,1,0,212,112,14,6,-,1,38,0,190612,2025,2045,0,190612,2025,2045,,3,55,1,,3,,,,,,,,,1,1,,1,,,2,1,1,GNP,,,,1,1,1,DINERO QUE GUARDAN PARA EL RETIRO,,2784,1,1,5,33,279,0,1,4,1,201,27,2,1974,9,1,4,3,,,,2,,1,,,,,,,1,3,1772,1,1,1,1,4,9,4,6,6,3,4,3,10,4,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,5,10,0,3,12,48,6066,29.38953,0,0,0,1,0,0,17,1,2,2,0,3,2,2,0,0,0
41,23,360,1020,5,1,0,212,112,138,2,-,2,36,0,190612,930,945,0,190612,930,945,,1,99,,,,,,,,,9,,,2,,,,1,,1,1,,,,,9,2,2,3,AHORRO PARA EL RETIRO,,2482,4,1,5,33,279,0,1,4,1,301,24,8,1975,9,1,7,2,3931,3,2,2,1,2,,,,,,,1,3,1772,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,4,2,3,5,10,2,8,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41,23,361,199,1,1,0,212,112,6,2,-,1,20,0,290612,825,840,0,290612,825,840,,1,99,1,,,,,,,,,,,2,,,,1,,2,1,1,BANCOMER,,,,1,1,1,UN AHORRO PARA EL RETIRO,,2631,1,1,5,21,275,0,1,4,1,301,28,2,1992,23,1,7,1,4159,3,2,2,,6,,,,,,,1,3,1772,1,1,1,2,4,4,2,6,6,1,4,3,9,4,2,5,2,3,0,2,0,0,0,0,0,1,2,2,0,0,0,0,4,1,2,2,7,0,3,13,48,3000,14.53488,0,0,0,4,0,0,16,1,1,2,0,3,1,6,0,0,0
41,23,361,199,3,1,0,212,112,86,2,-,2,31,0,200612,1227,1242,0,200612,1227,1242,,2,99,,,,,,,,,,99,,2,,,,1,,2,2,,,,,,,,,NO SE NADA,,2323,1,1,5,21,275,0,1,4,1,201,9,2,1981,27,1,0,0,,,,2,3,1,,,,,,,1,3,1772,1,1,1,2,4,8,2,3,1,1,4,3,10,3,2,8,3,6,0,2,0,0,0,0,0,1,2,5,0,0,0,0,1,2,3,4,9,3,3,0,20,3440,40,0,0,0,4,0,0,19,1,1,2,0,2,1,9,0,1,0
41,23,361,199,5,1,0,212,112,161,2,-,1,19,0,220612,1750,1810,0,220612,1750,1810,,4,99,,2,,,,,,,,,,1,2,,1,,,2,1,1,COPPEL,,,,1,1,1,UN AHORRO PARA EL RETIRO,,2631,1,1,5,21,275,0,1,4,1,201,1,8,1982,30,1,2,6,,,,2,,1,,,,,,,1,3,1772,1,1,1,2,1,5,3,3,2,1,4,2,4,3,2,2,3,5,0,2,0,0,0,1,2,1,2,2,0,0,0,0,2,2,2,3,8,0,3,6,16,4300,62.5,0,0,0,4,0,0,4,1,1,1,0,1,1,8,0,0,0
41,23,362,399,5,1,0,212,212,140,1,-,1,37,0,200612,855,2127,0,200612,855,2127,,2,88,,,,,5,,,,,,,2,,,,1,,2,1,1,AZTECA,,,,1,1,1,ES UN AHORRO,,2589,1,1,5,21,275,0,1,3,1,101,99,5,1977,7,1,2,6,,,,2,,1,,,,,,,1,3,1772,1,1,1,2,1,5,3,6,3,1,4,2,4,4,2,2,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,2,2,3,5,10,0,3,6,45,5160,26.66667,0,0,0,4,0,0,4,1,1,1,0,1,1,8,0,0,1
41,23,363,789,1,1,0,212,212,19,3,-,2,39,0,210612,1300,1325,0,210612,1300,1325,,2,99,1,,,,,,,,,,,1,1,,2,,,2,1,1,INVERCAP,,,,1,1,1,ES UN AHORRO PARA EL RETIRO,,3740,4,1,5,42,281,0,1,3,1,301,1,1,1973,31,1,3,3,,,,2,1,2,,,,,,,1,3,1772,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,2,3,5,10,2,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41,23,363,789,4,1,0,212,212,83,1,-,1,49,0,210612,2115,2125,0,210612,2115,2125,,1,65,1,2,,,,,,,,,,1,8,EN EL AFORE,1,,,2,1,1,BANAMEX,,,,1,1,1,FONDO DE AHORRO PARA EL RETIRO,,3473,1,1,5,42,281,0,1,3,1,101,31,12,1962,31,1,4,3,,,,2,,1,,,,,,,1,3,1772,1,1,1,1,4,4,5,7,5,3,4,3,8,5,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,4,7,12,0,1,12,50,10000,46.511631,0,0,0,1,0,0,10,1,2,2,0,3,2,1,0,0,1
41,23,364,495,1,1,0,212,212,17,2,-,2,34,0,190612,905,922,0,190612,905,922,PRE. 2.2 EMPEZO A TRABAJAR A LAS 10 AÑOS,1,87,,,,,,,,,9,,,2,,,,1,,2,2,,,,,,,,,ES UN DINERO DE PENSION DE TRABAJADORES JUBILADOS,PRE. 2.2 EMPEZO A TRABAJAR A LAS 10 AÑOS,2565,4,1,5,21,275,0,1,3,1,201,18,3,1979,31,1,2,6,,,,2,4,5,,,,,,,1,3,1772,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,2,3,4,9,3,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41,23,365,556,1,1,0,212,212,16,2,-,2,25,0,200612,1858,1920,0,200612,1858,1920,,4,60,1,,,,,,,,,,,1,1,,2,,,2,1,1,INBURSA,,,,1,1,1,ES UN AHORRO PARA EL RETIRO,,2603,1,1,5,42,281,0,1,3,1,301,6,6,1987,23,1,7,4,3731,3,1,2,0,6,,,,,,,1,3,1772,1,1,1,1,4,1,5,6,6,3,4,3,6,4,2,6,1,1,0,2,0,0,0,0,0,1,1,2,0,0,0,0,4,2,2,3,8,1,1,16,45,10000,51.679588,0,0,0,1,0,0,18,1,2,2,0,3,2,2,0,1,0
41,23,365,556,3,1,0,212,212,69,1,-,1,48,0,210612,1321,1340,0,210612,1321,1340,,1,99,,2,,,,,,,,,,1,7,,2,,,2,2,,,,,,,,,ES UN AHORRO,,2624,1,1,5,42,281,0,1,3,1,101,12,12,1963,27,1,4,3,,,,2,,5,,,,,,,1,3,1772,1,1,2,2,4,5,5,7,2,1,4,3,10,5,2,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,7,12,0,1,12,54,23220,100,0,0,0,4,0,0,19,1,1,1,0,1,5,8,0,0,1
41,23,366,307,1,1,0,212,212,12,1,-,2,39,0,220612,1055,1128,0,220612,1055,1128,,1,45,,2,,,,,,,,,,1,5,,1,,,2,2,,,,,,,,,ES UN DINERO QUE TE DAN CUANDO TE RETIRAS,,2345,1,1,5,21,275,0,1,3,1,101,29,7,1972,20,1,3,3,,,,2,4,1,,,,,,,1,3,1772,1,1,3,2,3,6,5,7,2,1,4,3,5,5,2,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,10,3,3,9,56,12000,49.833889,0,0,1,4,0,0,7,1,1,1,0,1,7,8,0,1,1
41,23,366,307,3,1,0,212,212,75,3,-,2,22,0,190612,1240,1330,0,190612,1240,1330,,4,60,1,,,,,,7,,,,,2,,,,1,,2,1,1,COPPEL,,,,1,1,1,AYUDA PARA CUANDO YA ESTES VIEJITO PARA TU VEJES,,1469,2,1,5,21,275,0,1,3,1,618,25,2,1990,31,1,4,3,,,,2,1,5,,,,,,,1,3,1772,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,4,1,2,2,7,2,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41,23,366,307,5,1,0,212,212,110,4,-,1,33,0,210612,1800,1825,0,210612,1800,1825,,3,80,,2,,,5,,,,,,,2,,,,1,,2,2,,,,,,,,,ES EL FONDO DE AHORRO QUE DA EL SEGURO SOCIAL Y LA EMPRESA,,2345,1,1,5,21,275,0,1,3,1,617,8,1,1979,7,1,2,6,,,,2,,1,,,,,,,1,3,1772,1,1,3,2,1,5,3,3,1,1,4,2,4,3,2,2,3,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,2,2,3,4,9,0,3,6,16,5160,75,0,0,1,4,0,0,4,1,1,1,0,1,7,8,0,0,0
41,23,368,592,1,1,0,212,212,26,2,-,2,42,0,200612,1715,1745,0,200612,1715,1745,,1,70,1,,,,,,,,,,,2,,,,1,,1,1,1,BANAMEX,,,,1,2,3,ES UNA FORMA DE AHORRAR PARA CUANDO UNO NO TENGA TRABAJO,,3806,1,1,5,21,275,0,1,3,1,201,4,10,1969,15,1,3,3,,,,2,3,5,,,,,,,1,3,1772,1,1,1,1,4,8,2,6,6,3,4,3,6,4,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,3,2,4,6,11,3,3,9,48,2000,9.6899204,0,0,0,1,0,0,18,1,2,2,0,3,2,2,0,1,0
41,23,368,592,2,1,0,212,212,73,1,-,2,47,0,210612,1705,1730,0,210612,1705,1730,,2,60,,,,,,,,8,,,CON SU AFORE,2,,,,1,,1,1,1,SURA,,,,1,1,1,ES UN AHORRO PARA SOLVENTAR LOS GASTOS DE SU VEJEZ,,4195,1,1,5,21,275,0,1,3,1,101,3,5,1965,31,1,6,2,1912,2,1,2,2,2,,,,,,,1,3,1772,1,1,1,1,4,2,2,7,6,3,4,3,9,5,2,5,2,3,0,2,0,0,0,0,0,1,1,3,0,0,0,0,3,3,4,7,12,2,3,11,50,3200,14.88372,0,3,0,1,0,0,15,1,2,2,0,3,2,6,0,1,1
41,23,368,592,3,1,0,212,212,113,3,-,1,18,0,190612,809,825,0,190612,809,825,,1,65,,2,,,,,,,,,,1,7,,1,,,2,2,,,,,,,,,NO SABE NADA,,3639,4,1,5,21,275,0,1,3,1,301,13,3,1994,23,1,4,1,,,,1,,6,,,,,,,1,3,1772,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,3,1,1,1,6,0,7,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,23,369,359,1,1,0,212,312,5,1,-,1,43,0,190612,955,1015,0,190612,955,1015,* 99 NO SBE A QUE EDAD PIENSA DEJAR DE TRABAJAR,1,99,,2,,,,,,,,,,1,6,,1,,,1,2,,,,,,,,,AHORRO PARA LA VEJEZ DEL RETIRO,* 99 NO SBE A QUE EDAD PIENSA DEJAR DE TRABAJAR,2191,1,1,5,21,275,0,1,2,1,101,28,4,1969,21,1,2,4,,,,2,,1,,,,,,,1,3,1772,1,1,2,2,3,6,3,8,2,1,4,3,5,5,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,11,0,3,4,60,5160,20,0,0,0,4,0,0,7,1,1,1,0,1,5,8,0,0,1
41,23,369,359,3,1,0,212,312,49,3,-,1,23,0,240612,1219,1232,0,240612,1219,1232,"SOLO RECUERDA QUE TRABAJO 6 MESES EN EL MISMO, NO RECUERDA EN QUE MESES FUERON",1,50,1,,,,,,,,,,,2,,,,1,,2,1,1,SURA,,,,1,1,1,SEGURO DE VIDA,"SOLO RECUERDA QUE TRABAJO 6 MESES EN EL MISMO, NO RECUERDA EN QUE MESES FUERON",2481,1,1,5,21,275,0,1,2,1,617,17,6,1989,23,1,4,3,,,,2,,5,,,,,,,1,3,1772,1,1,1,1,4,4,4,6,3,3,4,3,8,4,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,1,2,2,7,0,5,12,40,6000,34.88372,0,0,0,1,0,0,12,1,2,2,0,3,2,2,0,0,0
41,23,369,359,4,1,0,212,312,71,2,-,2,34,0,210612,1826,1852,0,210612,1826,1852,,2,99,,2,,,,,,,,,,1,1,,1,,,1,2,,,,,,,,,RETIRO DE AHORRO,,2191,1,1,5,21,275,0,1,2,1,201,12,10,1977,27,1,7,5,3741,3,1,2,3,1,,,,,,,1,3,1772,1,1,3,2,4,1,2,2,1,1,4,3,8,2,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,4,9,3,3,17,5,3000,139.53488,0,0,0,4,0,0,14,1,1,1,0,1,7,8,0,1,0
41,23,369,359,5,1,0,212,312,93,1,-,1,47,0,200612,1422,1444,0,200612,1422,1444,,1,88,,,,,,,7,,,,,2,,,,5,NO PERSIVO INGRESOS,2,1,1,SANTANDER,,,,2,2,3,ES AFILIACION DE FONDOS DE RECAUDACION DE REMBOLSO DE DINERO,,2414,1,1,5,21,275,0,1,2,1,101,11,4,1965,31,1,3,3,,,,2,,1,,,,,,,1,3,1772,1,1,4,2,3,6,6,7,2,1,4,3,5,5,2,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,12,0,5,9,49,0,0,0,0,0,4,0,0,7,1,1,2,0,3,9,4,0,0,1
41,23,370,159,4,1,0,212,312,92,1,-,1,37,0,180612,1845,1922,0,180612,1845,1922,,1,88,,,,,,,,,9,,,2,,,,1,,2,1,1,BANCOMER,,,,2,2,3,AYUDA QUE EL GOBIERNO NOS DA A LOS PATRONES A BENEFICIO DE L,,3224,1,1,5,33,279,0,1,2,1,101,24,7,1974,27,1,4,2,,,,2,,5,,,,,,,1,3,1772,1,1,1,1,4,9,3,6,6,3,4,3,6,4,2,5,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,3,2,3,5,10,0,3,11,48,3600,17.44186,0,0,0,1,0,0,18,1,2,2,0,3,2,2,0,0,1
41,23,371,878,4,1,0,212,312,102,3,-,1,19,0,230612,1337,1354,0,230612,1337,1354,$13.86 PRECIO DEL DOLAR,4,52,,,,,,,,8,,,PONER UN  NEGOCIO,1,1,,2,,,2,9,,,,,,,,,NO SABE NADA DEL AFORE,$13.86 PRECIO DEL DOLAR,2809,2,1,5,42,281,0,1,2,1,501,99,7,1992,201,1,7,2,3941,3,2,1,,6,,,,,,,1,3,1772,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,4,1,1,1,6,0,1,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,23,371,878,5,1,0,212,312,130,1,-,1,38,0,180612,1027,1045,0,180612,1027,1045,,1,99,,,,4,,,,8,,,RENTANDO SU PLACA,1,1,,2,,,2,2,,,,,,,,,UN FONDO PARA EL RETIRO,,4810,1,1,5,42,281,0,1,2,1,101,16,8,1973,8,1,4,3,,,,2,,6,,,,,,,1,3,1772,1,1,3,2,4,7,5,8,1,1,4,3,7,5,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,5,10,0,3,12,84,15000,41.52824,0,0,1,4,0,0,8,1,1,1,0,1,7,8,0,0,1
41,23,374,431,1,1,0,212,312,7,2,-,2,33,0,200612,2137,2157,0,200612,2137,2157,PRE.19 OPCION 3 LA INFORMANTE MENCIONA QUE NO SABE EN DONDE TIENE SU AFORE  A PESAR DE QUE RECIBE SU ESTADO DE CUANTO. PRE.11 OPCION 99 NO SABE PORQUE HASTA QUE DIOS LE VIDA.,2,99,,2,,,,,,,,,,1,1,,2,,,2,1,,,,,9,1,2,3,ES UN DINERO QUE VAS AHORRANDO Y TE LO VAN DESCONTANDO,PRE.19 OPCION 3 LA INFORMANTE MENCIONA QUE NO SABE EN DONDE TIENE SU AFORE  A PESAR DE QUE RECIBE SU ESTADO DE CUANTO. PRE.11 OPCION 99 NO SABE PORQUE HASTA QUE DIOS LE VIDA.,1859,1,1,5,21,275,0,1,2,1,201,1,12,1979,31,1,3,3,,,,2,0,1,,,,,,,1,3,1772,1,1,1,1,4,8,2,6,5,2,4,3,8,4,2,4,1,1,0,2,0,0,0,0,0,1,2,2,0,0,0,0,3,2,3,4,9,1,3,9,48,3000,14.53488,0,0,0,1,0,0,10,1,2,2,0,3,2,1,0,1,0
41,23,375,252,2,1,0,212,312,38,2,-,2,35,0,190612,1122,1138,0,190612,1122,1138,,1,60,,2,,,,,,,,,,2,,,,1,,2,1,1,GNP,,,,1,2,3,ES LO QUE TE RETIRAN DEL SEGURO SOCIAL,,2744,1,1,5,21,275,0,1,2,1,201,21,9,1975,27,1,2,6,,,,2,3,5,,,,,,,1,3,1772,1,1,2,2,3,6,5,3,2,1,4,3,5,3,2,3,1,2,0,2,0,0,0,1,2,0,0,0,0,0,0,0,2,2,3,5,10,3,3,6,24,12900,125,0,0,0,4,0,0,7,1,2,2,0,3,6,4,0,1,0
41,23,375,252,5,1,0,212,312,113,1,-,1,23,0,210612,950,1003,0,210612,950,1003,,4,45,,2,,,,,,,,,,1,7,,1,,,2,2,,,,,,,,,LA VERDAD NO SE QUE SIGNIFICA,,3108,1,1,5,21,275,0,1,2,1,101,26,12,1988,225,1,3,3,,,,2,,6,,,,,,,1,3,1772,1,1,1,2,3,6,2,6,2,1,4,3,5,4,2,3,1,2,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,1,2,2,7,0,3,9,48,2600,12.5969,0,0,0,4,0,0,7,1,1,2,0,3,1,4,0,0,1
41,23,383,228,2,1,0,212,512,62,5,-,2,27,0,190612,1620,1637,0,190612,1620,1637,,1,45,,,,4,,,,,,,,2,,,,5,POR PAGAR DEUDAS,2,9,,,,,,,,,AYUDA PARA CUANDO UNO SE RETIRE DE TRABAJAR,,3308,1,1,5,21,275,0,1,5,1,301,8,2,1985,23,1,3,3,,,,2,1,5,,,,,,,1,3,1772,1,1,1,1,4,8,3,6,6,3,4,3,6,4,2,6,1,1,0,2,0,0,0,0,0,1,1,2,0,0,0,0,3,2,2,3,8,2,3,9,48,4300,20.83333,0,0,0,1,0,0,18,1,2,2,0,3,2,2,0,1,0
41,23,384,794,3,1,0,212,512,77,5,-,2,21,0,210612,1930,1938,0,210612,1930,1938,,1,99,1,,,4,,,,,,,,1,1,,2,,,2,2,,,,,,,,,EL DINERO QUE VAS ACUMULANDO PARA EL RETIRO,,2631,1,1,5,22,276,0,1,5,1,301,29,11,1990,23,1,7,1,3544,3,2,1,0,6,,,,,,,1,3,1772,1,1,4,2,3,6,6,3,2,1,4,3,5,3,2,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,7,1,2,13,21,0,0,0,0,0,4,0,0,7,1,1,2,0,3,9,4,0,1,0
41,23,384,794,4,1,0,212,512,106,2,-,1,45,0,190612,1940,1955,0,190612,1940,1955,,1,60,1,,,,,,,,,,,2,,,,1,,1,1,1,BANORTE,,,,1,1,1,PENSION QUE SE TIENE ACUMULADO,,2561,1,1,5,22,276,0,1,5,1,501,99,99,1967,23,1,3,3,,,,2,,6,,,,,,,1,3,1772,1,1,1,1,4,4,4,5,6,3,4,3,11,4,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,3,3,4,7,12,0,3,9,35,8000,53.156151,0,0,0,2,0,0,20,1,2,2,0,3,2,5,0,0,0
41,23,385,905,4,1,0,212,512,90,1,-,1,50,0,180612,1820,1840,0,180612,1820,1840,,2,99,1,,,,,,,,,,,2,,,,1,,1,1,1,INVERCAP,,,,1,1,1,COMPAÑIA QUE MANEJA EL DINERO,,2602,2,1,5,32,278,0,1,5,1,101,19,5,1962,31,1,3,3,,,,2,,5,,,,,,,1,3,1772,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,3,3,5,8,13,0,3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41,23,386,365,1,1,1,212,512,11,1,-,1,45,0,180612,1806,2017,0,180612,1806,2017,PREG.4 TRAB. 3 Y 4 ES CORRECTA LA INFORMACION PREG.11 NO SABE CUANDO VA A DEJAR DE TRABAJAR. PREG.3 Y 4 NO RECUERDA LA FECHA EN QUE INICIO SU PRIMER TRABAJO Y TERMINO,4,99,1,,,,,,,,,,,2,,,,1,,2,1,1,BANORTE,,,,1,1,1,ES UN AHORRO PARA EL RETIRO,PREG.4 TRAB. 3 Y 4 ES CORRECTA LA INFORMACION PREG.11 NO SABE CUANDO VA A DEJAR DE TRABAJAR. PREG.3 Y 4 NO RECUERDA LA FECHA EN QUE INICIO SU PRIMER TRABAJO Y TERMINO,2146,1,1,5,21,275,0,1,5,1,101,9,9,1966,27,1,4,3,,,,2,,6,,,,,,,1,3,1772,1,1,1,2,4,9,3,8,7,1,4,3,8,5,3,0,1,1,0,2,0,0,0,0,0,1,2,2,0,0,0,0,4,3,4,7,12,0,3,12,84,4400,12.18162,0,0,0,4,0,0,14,1,1,2,0,3,1,2,0,0,1
41,23,387,446,3,1,0,212,512,88,1,-,1,39,0,190612,1815,1831,0,190612,1815,1831,PRE.10 OPCION 8 TUVO UN ACCIDENTE Y UN AÑO SE QUEDO SIN TRABAJAR,2,88,,,,,5,,,,,,,2,,,,1,,2,1,,,,,9,2,2,1,QUE ES UN AHORRO,PRE.10 OPCION 8 TUVO UN ACCIDENTE Y UN AÑO SE QUEDO SIN TRABAJAR,2257,1,1,5,21,275,0,1,5,1,101,1,11,1972,12,1,2,3,,,,2,,5,,,,,,,1,3,1772,1,1,1,2,4,8,3,6,2,1,4,3,6,4,2,3,1,2,0,2,0,0,0,0,0,1,2,5,0,0,0,0,1,2,3,5,10,0,3,3,48,5160,25,0,0,0,4,0,0,18,1,1,2,0,3,1,4,0,0,1
41,23,387,446,5,1,2,212,512,145,3,-,2,31,0,190612,1742,1759,0,190612,1742,1759,,1,88,,,,,5,,,,,,,1,7,,2,,,2,2,,,,,,,,,QUE ES UN AHORRO PARA ALGUN BANCOAMS CLUB,,2257,1,1,5,21,275,0,1,5,1,603,13,5,1981,9,1,4,1,,,,2,4,1,,,,,,,1,3,1772,1,1,1,2,4,5,3,6,2,1,4,3,6,4,2,3,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,2,3,4,9,3,3,10,42,5160,28.57143,0,0,0,4,0,0,18,1,1,1,0,1,1,8,0,1,0
41,23,388,441,1,1,0,212,512,13,5,-,2,50,0,190612,1145,1225,0,190612,1145,1225,,2,61,,,,4,,,7,,,,,2,,,,1,,2,1,1,GNP,,,,2,2,1,ES UNA AYUDA DE GOBIERNO,,3340,3,1,5,21,275,0,1,5,1,101,31,7,1961,21,1,2,3,,,,2,3,2,,,,,,,1,3,1772,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,1,3,5,8,13,3,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
41,23,388,441,3,1,0,212,512,82,1,-,1,28,16,290612,1820,1820,0,60712,2050,2115,"EL SR. MARIANO ESTABA MUY MOLESTO,DIJO QUE NO LE INTERESA DAR INFORMACION Y QUE SE VA A IR DE LA VIV. PARA QUE YA NO LO MOLESTEN",1,88,,,,,,,,,9,,,2,,,,1,,2,1,1,BANCOMER,,,,2,2,3,FONDO PARA EL RETIRO,"EL SR. MARIANO ESTABA MUY MOLESTO,DIJO QUE NO LE INTERESA DAR INFORMACION Y QUE SE VA A IR DE LA VIV. PARA QUE YA NO LO MOLESTEN",2431,1,1,5,21,275,0,1,5,1,101,6,5,1984,27,1,3,3,,,,2,,6,,,,,,,1,3,1772,1,1,1,1,1,5,5,7,6,3,4,2,4,5,2,5,1,1,0,2,0,0,0,0,0,1,1,5,0,0,0,0,3,2,2,3,8,0,3,9,56,9460,39.285709,0,0,0,1,0,0,4,1,2,2,0,3,2,2,0,0,1
41,23,388,441,4,1,0,212,512,113,1,-,1,37,0,200612,1358,1420,0,200612,1358,1420,EL INFORMANTE DIO INFORMACION DUDOSA YA QUE SE CONTRADIJO EN VARIAS OCASIONES Y AL PARECER INVENTABA LAS RESPUESTAS EN CADA PREGUNTA SE QUEJABA DEL GOBIERNO Y SU SITUACION ECONOMICA,1,47,,2,,,,,,,,,,2,,,,1,,2,1,1,HSBC,,,,2,2,3,ES UN FONDO DE AHORRO,EL INFORMANTE DIO INFORMACION DUDOSA YA QUE SE CONTRADIJO EN VARIAS OCASIONES Y AL PARECER INVENTABA LAS RESPUESTAS EN CADA PREGUNTA SE QUEJABA DEL GOBIERNO Y SU SITUACION ECONOMICA,2146,1,1,5,21,275,0,1,5,1,101,21,12,1974,12,1,3,3,,,,2,,5,,,,,,,1,3,1772,1,1,3,2,4,2,3,7,1,1,4,3,9,5,2,3,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,10,0,1,9,54,0,0,0,0,0,4,0,0,15,1,1,1,0,1,7,8,0,0,1
41,23,389,557,1,1,0,212,113,26,4,-,2,18,0,270612,800,820,0,270612,800,820,,5,60,,2,,,,,,,,,,1,1,,2,,,2,2,,,,,,,,,ES UN CREDITO PARA CASA,,3347,1,1,5,42,281,0,1,4,1,617,9,9,1993,23,1,2,6,,,,2,1,1,,,,,,,1,3,1772,1,1,1,2,4,8,2,7,2,1,4,3,10,5,2,3,1,2,0,2,0,0,0,0,0,1,2,5,0,0,0,0,2,1,1,1,6,2,3,6,54,3440,14.81481,0,3,0,4,0,0,19,1,1,2,0,3,1,4,0,1,0
41,23,389,557,2,1,0,212,113,68,3,-,1,27,0,70712,1220,1250,0,70712,1220,1250,,3,65,1,2,,,,,,,,,,1,1,,1,,,2,1,1,SIGLO 21,,,,1,1,1,AHORRO PARA EL RETIRO NO HAY JUBILACION YA,,3347,1,1,5,42,281,0,1,4,1,301,23,4,1985,31,1,7,4,3741,3,1,2,,6,,,,,,,1,3,1772,1,1,1,1,4,1,4,7,6,3,4,3,8,5,2,5,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,2,3,8,0,3,16,54,8000,34.45306,0,0,0,1,0,0,12,1,2,2,0,3,2,2,0,0,0
