sex,age,educyr98,farm,urban98,hhsize,lhhexp1,lhhex12m,lnrlfood
1,30,4,non farm,Rural,3,9.0342331,5.3612924,8.4806137
2,70,3,non farm,Rural,4,10.446822,7.5755849,9.3633966
1,62,5,farm,Rural,5,10.427325,8.2033043,10.251764
1,74,0,farm,Rural,5,9.1039524,4.8675346,8.3085852
2,68,0,farm,Rural,4,9.4892855,5.0498562,9.0204916
2,42,8,non farm,Rural,4,9.1733847,5.5093884,8.6877346
1,72,0,farm,Rural,5,10.145087,5.7838254,9.5666885
1,68,4,non farm,Rural,6,9.7795057,8.0538874,9.2296791
1,38,16,non farm,Rural,4,9.9195852,3.871201,9.3232965
1,41,6,non farm,Rural,5,9.3983116,6.1202974,8.7313881
2,31,5,non farm,Rural,5,9.3130875,6.3225651,8.7715178
1,39,6,farm,Rural,8,10.143143,7.1292977,9.6585035
1,50,2,farm,Rural,7,10.038872,8.4051437,9.5309887
1,46,10,farm,Rural,5,10.109798,7.2682228,9.4535112
1,66,7,farm,Rural,6,9.4728947,6.6253924,8.8332157
2,38,5,non farm,Rural,3,8.3047752,5.8861041,7.9017892
1,29,4,non farm,Rural,3,8.979948,,8.7915831
2,74,0,farm,Rural,2,8.3857956,7.3524413,7.9053612
1,42,12,farm,Rural,6,10.646734,5.7838254,10.000168
1,52,5,farm,Rural,11,10.329118,7.1188264,9.588088
1,49,5,farm,Rural,9,10.519266,8.6546917,9.7550449
1,61,9,farm,Rural,8,10.278241,7.3098817,9.8292723
2,72,0,non farm,Rural,6,9.6187801,7.0422864,9.0518808
1,34,7,farm,Rural,5,9.4081573,6.5352411,9.0436068
1,48,11,farm,Rural,7,9.6082954,,9.0535326
1,60,5,farm,Rural,6,9.3699083,7.7819734,9.0217772
1,44,9,farm,Rural,10,9.8985949,6.8690143,9.4185476
1,67,0,farm,Rural,3,9.0735025,7.3395376,8.4537001
1,38,10,non farm,Rural,4,9.7790651,8.6961756,9.2750044
1,41,10,farm,Rural,7,10.154902,6.4769726,9.4597454
2,36,12,non farm,Rural,5,9.6009178,,8.8163033
1,51,6,farm,Rural,8,9.9093332,7.385231,9.2281485
1,44,7,farm,Rural,8,10.129835,9.0353918,9.538022
1,56,2,farm,Rural,6,10.507546,6.5722823,9.7782269
2,43,0,non farm,Rural,4,8.9326868,6.6592941,8.3154764
1,58,3,farm,Rural,7,10.587866,6.6080008,9.0636024
2,45,2,farm,Rural,2,10.230768,7.3098817,8.7260427
1,37,3,non farm,Rural,8,9.7984457,7.2834482,9.0932817
1,42,2,non farm,Rural,7,9.0246344,,8.6773396
1,67,2,non farm,Rural,5,8.9856052,7.2654295,8.3412304
1,47,6,farm,Rural,9,10.594161,7.426549,9.3680277
2,51,3,farm,Rural,6,10.032842,10.57106,8.6963129
1,29,7,farm,Rural,4,8.9426394,5.5606818,8.3191843
2,48,5,non farm,Rural,4,9.6977644,6.1484685,8.9512844
2,72,3,farm,Rural,2,8.6951466,6.3491392,8.2714825
1,85,0,farm,Rural,7,10.145047,7.8928256,9.4670467
1,36,10,farm,Rural,5,9.6446533,4.356709,9.0302219
1,44,10,non farm,Rural,9,9.6486168,5.2729998,9.1170454
1,66,3,non farm,Rural,5,9.4545746,8.1950579,8.8580599
1,44,9,non farm,Rural,7,10.131946,3.6635616,9.6002865
1,67,5,farm,Rural,2,8.077405,6.1202974,7.7609982
1,37,6,non farm,Rural,7,9.5022497,8.0824022,9.0242243
1,42,10,non farm,Rural,6,10.224665,7.9120569,9.419796
2,48,9,non farm,Rural,4,8.9455843,7.3098817,8.493989
1,58,7,non farm,Rural,7,10.09712,9.0452299,9.2327623
1,61,5,non farm,Rural,5,9.460041,8.7061596,8.9016409
1,45,9,farm,Rural,4,9.4736862,8.5932283,8.7305031
1,72,7,farm,Rural,3,10.483398,8.8261471,8.9290895
1,39,9,non farm,Rural,11,9.457674,,8.9690695
1,70,3,farm,Rural,2,8.4727898,4.1743875,8.1805611
1,68,2,farm,Rural,4,9.0275478,7.3883281,8.4026423
1,42,10,non farm,Rural,6,10.640358,8.994669,9.4668016
2,27,4,farm,Rural,4,9.0005074,7.5485559,8.5340576
1,66,0,non farm,Rural,5,9.9601192,9.6395216,8.9563951
2,34,5,farm,Rural,6,9.8652525,6.4967752,9.070837
1,38,8,non farm,Rural,3,10.192075,4.6051702,9.1271944
1,37,9,farm,Rural,5,9.8143044,4.356709,9.2205391
1,52,9,farm,Rural,5,9.943326,,9.2223864
1,78,5,farm,Rural,2,8.5505638,,8.2354479
1,67,3,non farm,Rural,4,8.836606,7.0192966,8.3831902
2,62,3,farm,Rural,1,8.1593704,8.0864105,7.4847784
2,57,0,farm,Rural,6,9.1541767,6.3935909,8.6895485
2,59,3,non farm,Rural,9,9.8708963,6.6424866,9.3899975
2,82,0,farm,Rural,2,8.4183588,7.7579064,7.7044053
2,55,3,non farm,Rural,5,10.273667,6.253829,9.5271111
1,48,11,farm,Rural,6,10.501947,6.7661915,9.1460981
2,48,5,farm,Rural,4,9.6550341,8.1125278,9.124609
2,73,0,non farm,Rural,2,8.3333521,4.8675346,7.9105511
1,68,0,farm,Rural,2,8.4245653,5.7838254,7.9539485
1,35,8,farm,Rural,5,10.012958,6.921658,9.6671982
2,46,9,farm,Rural,1,8.9216843,7.2923369,8.1466742
1,68,3,farm,Rural,4,9.713336,7.5485559,8.9457436
2,66,2,farm,Rural,4,8.9778709,7.2189097,8.3153629
1,62,4,farm,Rural,7,10.163358,8.4865274,9.5084343
1,65,6,farm,Rural,7,10.38494,7.5065918,8.8742685
2,61,2,farm,Rural,7,9.6601896,9.1356173,8.9947472
1,44,8,farm,Rural,4,9.2378616,7.8632669,8.6745682
1,48,7,non farm,Rural,6,9.118783,7.9915924,8.530201
1,41,5,non farm,Rural,6,8.7617645,,8.3027058
2,36,6,farm,Rural,3,8.7213392,,8.0299673
1,36,3,farm,Rural,6,9.2182388,6.6592941,8.7021627
1,31,11,farm,Rural,4,9.1980209,7.3414841,8.7177162
2,41,4,farm,Rural,2,7.8871603,4.356709,7.280355
1,47,10,farm,Rural,5,9.4667225,6.8134446,8.8450241
1,58,9,farm,Rural,7,10.366654,6.09131,9.1559649
1,45,3,farm,Rural,3,8.3810091,9.0090809,7.7477374
1,61,0,farm,Rural,5,9.6488094,7.9462638,8.8128328
1,58,5,farm,Rural,9,10.187209,6.9469762,9.1952715
1,44,2,farm,Rural,7,9.5650568,7.0308576,8.9458809
1,52,5,farm,Rural,7,9.8991127,9.0419216,9.1142015
1,43,5,farm,Rural,8,9.8642101,8.1371031,9.033083
1,29,7,farm,Rural,4,9.0351496,7.1188264,8.5446539
1,54,11,farm,Rural,10,9.8782959,6.4769726,9.2391901
1,44,12,non farm,Rural,5,9.9882822,9.4727049,9.1093283
1,58,0,farm,Rural,6,9.9892263,7.9898992,9.2727566
1,55,9,non farm,Rural,5,9.2773867,6.8134446,8.6805868
1,55,11,farm,Rural,6,9.6712275,8.2687321,8.8705091
1,77,2,non farm,Rural,3,8.9197206,6.1202974,8.1893396
1,58,12,farm,Rural,7,10.221969,8.0583277,9.0147886
1,51,9,farm,Rural,4,8.9930134,5.2729998,8.4449167
2,36,9,non farm,Rural,3,9.5112276,5.9661469,8.2219896
2,32,9,non farm,Rural,6,9.509779,8.5129843,9.0465899
1,35,5,farm,Rural,4,9.2382345,6.7990561,8.8708944
1,34,5,non farm,Rural,5,8.8781548,6.253829,8.4270229
1,62,3,farm,Rural,3,9.153513,6.4769726,8.7906361
1,64,0,non farm,Rural,5,9.325983,5.7838254,8.9660559
1,39,9,non farm,Rural,6,9.8469753,7.192934,9.3021669
2,34,9,non farm,Rural,4,8.8861046,6.6758232,8.3788738
1,61,6,farm,Rural,7,9.8254004,5.9322453,9.159194
1,46,12,non farm,Rural,5,10.217923,7.2189097,9.2595053
1,32,4,farm,Rural,6,8.9964762,6.7696419,8.3159122
1,57,2,non farm,Rural,3,8.8612509,7.1701198,8.5399408
1,42,5,farm,Rural,6,9.8965168,6.4967752,9.2365112
1,69,0,farm,Rural,8,10.215446,9.9804487,9.0296717
1,39,0,farm,Rural,8,9.3018284,5.7838254,8.7326269
1,25,5,farm,Rural,5,8.8944206,7.9024873,8.3981133
1,46,7,non farm,Rural,5,8.5020313,7.5416832,8.0235624
1,33,4,non farm,Rural,4,8.5435848,5.7838254,8.1613264
1,47,5,non farm,Rural,10,10.484699,9.2619839,9.8930435
1,41,5,non farm,Rural,7,9.9878092,5.2729998,9.1874247
1,37,8,non farm,Rural,8,10.403442,7.4994235,9.6782789
1,37,7,non farm,Rural,5,10.077835,,9.48248
1,50,4,non farm,Rural,10,10.741815,6.9469762,10.064472
1,46,5,non farm,Rural,8,10.82367,7.5207763,8.605196
1,36,3,non farm,Rural,3,9.1211538,5.2040067,8.5866165
1,52,5,non farm,Rural,16,11.174713,,10.363675
1,64,5,non farm,Rural,8,10.280594,7.3524413,9.6424952
2,60,0,non farm,Rural,3,8.6371479,,8.0976114
1,41,3,non farm,Rural,7,9.8044701,7.6769371,9.194294
1,38,10,non farm,Rural,7,11.013957,7.7124438,10.334637
1,38,5,farm,Rural,4,9.6320333,7.0076008,8.8712797
1,41,9,non farm,Rural,11,10.495653,6.3733196,9.6860762
1,28,12,non farm,Rural,7,9.6691618,7.7244468,9.0873299
1,48,11,farm,Rural,6,9.1893301,,8.5076351
1,48,5,farm,Rural,9,9.3648405,,8.8723183
1,47,5,farm,Rural,10,9.1913767,6.5161929,8.8100357
2,61,5,farm,Rural,4,9.0709333,6.302619,8.2856693
2,33,1,farm,Rural,2,8.5991917,5.5093884,8.0506868
2,59,3,non farm,Rural,3,8.7611322,,8.170145
1,39,5,farm,Rural,8,9.3736477,,8.7566805
2,78,0,farm,Rural,7,9.327446,7.5207763,8.644906
2,78,0,farm,Rural,6,9.2922802,,8.7428474
2,50,3,farm,Rural,2,8.8157454,5.7838254,8.2494526
2,40,6,non farm,Rural,5,8.72118,6.302619,8.4491272
2,57,4,farm,Rural,2,8.8981724,7.0647593,7.760561
2,84,0,farm,Rural,1,7.9156518,4.7621741,7.3100801
1,75,4,farm,Rural,6,9.2474718,6.5930448,8.6145344
1,70,4,farm,Rural,6,9.7091265,7.4354382,8.8222704
2,53,2,non farm,Rural,3,8.9652109,,8.4871244
1,76,5,farm,Rural,2,8.3959427,6.3716121,7.8352022
1,69,3,farm,Rural,4,9.149354,,8.6494856
2,53,2,non farm,Rural,2,8.3085289,,7.9573126
1,44,2,farm,Rural,3,8.8039093,4.8675346,8.1985216
1,69,3,farm,Rural,10,9.3935194,6.7742238,8.9146481
1,56,9,farm,Rural,4,8.8059349,6.7719355,8.3677483
1,49,1,farm,Rural,6,9.2336559,,8.6271801
2,56,5,non farm,Rural,1,7.586134,4.8675346,7.1990175
2,60,2,farm,Rural,5,9.1301584,6.4134588,8.3884182
2,80,0,farm,Rural,7,9.3546696,,8.7483921
1,39,5,farm,Rural,7,9.071825,3.5553482,8.616004
2,77,2,farm,Rural,4,8.7805729,5.9661469,8.3402796
1,41,5,farm,Rural,6,9.1326942,,8.6773434
1,56,2,farm,Rural,7,9.613369,,8.9169035
1,40,0,non farm,Rural,6,8.646594,6.9469762,8.3434505
1,28,2,non farm,Rural,4,8.4261684,6.7546039,8.078476
2,76,0,farm,Rural,3,9.2521896,8.3206911,8.0881205
2,53,5,farm,Rural,6,9.9459829,,8.8667145
2,35,5,non farm,Rural,4,8.7964411,6.5161929,8.2565212
1,58,9,farm,Rural,6,9.2487211,,8.9179821
1,52,7,non farm,Rural,5,9.7716465,5.9635792,8.6816778
2,38,4,farm,Rural,4,8.8548326,5.0039463,8.1764555
2,67,0,farm,Rural,2,9.4735346,7.6401234,7.5641532
2,28,12,farm,Rural,3,9.261713,6.0614572,8.168273
1,46,11,farm,Rural,3,9.0810118,,8.4753895
1,44,4,farm,Rural,8,9.4454861,6.505784,8.8861809
1,40,10,farm,Rural,5,9.3027315,4.2484951,8.6148214
2,59,2,non farm,Rural,4,9.0314426,,8.2215033
2,66,2,farm,Rural,1,9.1904478,,7.8784213
1,69,0,farm,Rural,3,8.7889071,,8.413063
1,54,10,farm,Rural,6,9.7321701,5.1059456,8.794589
1,38,4,farm,Rural,6,9.3309898,5.2832036,8.9488325
1,39,11,farm,Rural,5,9.4536781,3.8066626,8.6613092
2,47,3,non farm,Rural,4,9.7352037,,8.4167185
2,48,4,farm,Rural,3,8.8754282,4.8675346,8.1309652
1,68,0,non farm,Rural,3,8.8306322,6.8134446,8.1304779
2,48,3,farm,Rural,5,8.9526043,6.6280413,8.325613
2,61,3,farm,Rural,4,9.2234497,5.1059456,8.3895197
2,66,0,farm,Rural,4,9.3248987,6.7719355,8.3145351
1,45,5,farm,Rural,3,9.325243,4.8675346,8.340519
1,48,14,non farm,Rural,7,9.9272423,5.9661469,8.8489399
1,55,5,farm,Rural,6,10.053944,,9.0241747
1,74,0,farm,Rural,4,9.5172596,9.4014568,8.683692
1,55,3,farm,Rural,6,9.7534218,,8.9956656
1,47,5,farm,Rural,6,9.78298,7.9638081,8.8215008
1,83,5,non farm,Rural,5,9.4746389,7.7828074,8.6778603
1,38,8,farm,Rural,5,9.5126619,5.0751739,8.6773024
1,31,5,non farm,Rural,4,8.7611914,8.9881964,8.0503807
1,33,6,farm,Rural,8,9.264739,9.5298843,8.8992376
1,61,3,farm,Rural,6,9.1452684,,8.7298937
1,35,5,farm,Rural,6,9.7203951,6.0306854,8.4709139
1,41,4,farm,Rural,6,9.9375458,6.6253924,9.2475195
1,70,5,farm,Rural,6,9.5971594,8.7176819,8.1132298
2,39,4,non farm,Rural,5,8.407588,4.6151204,7.9557657
1,39,15,non farm,Rural,4,9.7701731,,8.666975
2,60,2,farm,Rural,1,8.4937592,,7.7592359
2,53,1,farm,Rural,5,9.5074024,,8.8939352
1,65,10,farm,Rural,7,9.297164,6.0282784,8.9198294
1,39,10,non farm,Rural,5,9.2285671,8.6741972,8.8231068
1,35,9,non farm,Rural,4,9.4464817,,8.6311531
1,39,5,farm,Rural,4,9.4138269,3.583519,8.2412691
2,60,5,farm,Rural,6,9.12012,6.2025356,8.5527897
1,39,6,farm,Rural,5,8.758194,4.9628448,8.1053181
1,41,9,farm,Rural,5,9.2277946,3.4011974,8.743639
1,37,9,farm,Rural,8,9.9389353,11.250391,9.0450792
1,69,7,farm,Rural,6,9.015377,6.6227365,8.4951191
2,63,0,farm,Rural,4,9.3969336,8.5924864,8.6350908
1,28,6,farm,Rural,4,8.5315485,5.3375382,8.1480541
1,44,4,farm,Rural,6,9.2327204,5.484797,8.5076437
1,54,3,farm,Rural,5,10.032728,6.7250338,9.066205
1,63,3,non farm,Rural,5,9.2648211,4.8675346,8.4611206
2,59,3,non farm,Rural,6,9.1493511,6.4937539,8.4495039
1,57,7,farm,Rural,7,10.04021,5.7838254,9.0984888
1,52,9,farm,Rural,7,9.3698664,4.0253515,8.7445297
1,28,9,farm,Rural,3,9.1698713,4.8675346,8.0872374
2,84,0,non farm,Rural,8,10.4017,6.7730803,9.5687666
1,32,9,farm,Rural,5,9.0239973,7.6889133,8.1404572
1,31,6,farm,Rural,4,9.093133,3.583519,8.3817205
2,80,0,non farm,Rural,3,8.8832293,4.356709,8.6236143
1,61,3,farm,Rural,7,9.6217527,6.7080841,8.9182682
1,64,6,farm,Rural,3,8.5636482,6.9469762,8.1464977
2,38,3,farm,Rural,5,9.1643028,5.2729998,8.4868097
1,70,1,non farm,Rural,5,9.2727957,7.160069,8.6689568
1,57,5,non farm,Rural,4,9.1503811,,8.44028
2,73,0,farm,Rural,2,8.6714525,,7.9200459
1,38,12,farm,Rural,6,9.2851124,6.5294189,8.7925863
1,51,6,non farm,Rural,3,8.9111166,7.0030656,8.1702623
1,46,9,non farm,Rural,4,8.8940105,6.9612961,8.2808237
1,33,2,farm,Rural,4,8.8672876,6.2822666,8.3729305
1,51,5,farm,Rural,7,9.5908842,7.3620105,9.0610847
1,63,6,farm,Rural,5,9.1724224,,8.7122707
1,66,0,farm,Rural,8,9.4897003,5.9661469,8.9531965
1,67,0,farm,Rural,3,8.9032593,7.3932629,8.2469072
1,49,15,non farm,Rural,5,9.7502499,3.8066626,8.7255268
1,40,12,farm,Rural,4,9.2319555,,8.5127964
1,67,5,farm,Rural,5,8.8156776,4.5325994,8.2272501
2,66,0,farm,Rural,2,8.6687517,6.6240654,7.8878751
1,68,5,farm,Rural,6,9.6820583,6.418365,8.9831247
1,52,3,non farm,Rural,6,9.1685772,5.7651911,8.512722
1,34,4,farm,Rural,7,9.1815701,7.303843,8.6499319
1,59,6,farm,Rural,4,9.040287,4.8675346,8.4739838
1,41,8,non farm,Rural,5,9.1180182,,8.4878769
2,62,1,non farm,Rural,1,7.9474239,,7.2941127
1,54,5,farm,Rural,5,9.2072525,6.2728772,8.457345
1,52,5,non farm,Rural,6,9.2318726,6.5220928,8.5915232
1,33,14,farm,Rural,5,9.0492706,,8.4531822
1,72,7,non farm,Rural,5,9.3136444,,8.6584787
1,38,0,non farm,Rural,4,8.8443937,,8.2337847
2,67,4,non farm,Rural,6,9.4880648,6.5596151,8.8350124
2,58,2,farm,Rural,5,9.0074091,6.5352411,8.4338522
1,43,2,non farm,Rural,5,8.9132357,,8.3233118
1,35,5,farm,Rural,5,9.1366968,,8.6675186
2,54,3,non farm,Rural,8,9.7922029,3.6888795,9.3393888
1,42,5,non farm,Rural,5,9.5185442,8.6914825,8.4899139
2,38,9,non farm,Rural,5,9.670846,6.4769726,8.9442596
1,54,10,non farm,Rural,5,9.9245863,7.4871736,9.2674971
2,64,0,non farm,Rural,4,9.2457991,7.1396604,8.9053144
2,37,4,non farm,Rural,4,9.0814142,8.0182962,8.2163439
1,50,8,farm,Rural,5,9.880147,8.0674629,9.0966015
2,49,12,non farm,Rural,2,9.3813591,5.4971681,8.2615185
1,68,4,farm,Rural,5,9.3674669,8.2106676,8.9324512
1,44,12,non farm,Rural,5,9.2622528,7.0308576,8.8426056
2,55,3,farm,Rural,4,9.3306341,5.2983174,8.7634144
1,36,5,farm,Rural,5,9.1569014,6.6147256,8.4451542
1,47,0,farm,Rural,5,9.1928234,7.7579064,8.6480227
1,31,4,farm,Rural,5,9.1096916,7.2800083,8.382597
1,34,11,non farm,Rural,5,10.102132,7.3588309,8.8325176
1,31,9,farm,Rural,4,8.8889437,7.8379488,8.2589941
2,41,5,non farm,Rural,2,8.480422,5.1298985,7.5931001
1,24,8,non farm,Rural,3,8.8691425,6.331502,8.2753992
1,46,7,non farm,Rural,4,9.4706049,5.9661469,8.4382858
1,53,7,non farm,Rural,5,8.9400053,3.4965076,8.3126345
1,63,4,non farm,Rural,3,9.2598867,4.5108595,8.9495325
1,44,9,non farm,Rural,3,8.2895327,6.0614572,7.9299693
2,83,0,farm,Rural,1,8.5869408,6.1484685,7.9707813
1,41,12,non farm,Rural,6,9.9923506,4.7621741,9.3937492
2,31,12,non farm,Rural,8,9.4288416,7.8066964,8.8688927
2,39,6,non farm,Rural,4,9.344861,9.0264177,8.7196541
2,38,13,non farm,Rural,4,9.7246971,7.3098817,8.7421761
2,46,10,non farm,Rural,3,8.6825132,6.3716121,8.2286339
1,30,7,non farm,Rural,6,9.4068251,5.8230457,9.0879717
1,43,10,non farm,Rural,4,8.4900942,5.2729998,8.0090485
1,54,12,non farm,Rural,5,10.257806,,9.1559429
1,36,6,non farm,Rural,4,8.9329805,5.6094718,8.3987904
1,33,2,farm,Rural,6,9.4509745,5.9661469,8.8751955
1,39,9,non farm,Rural,4,9.0422077,6.9469762,8.4765606
1,44,7,non farm,Rural,5,9.1452665,7.6401234,8.4643126
1,61,4,non farm,Rural,9,9.8740082,7.2189097,9.2022066
2,56,3,non farm,Rural,3,8.5281935,6.9957662,8.0495672
1,40,15,non farm,Rural,4,9.3669167,6.253829,8.8736563
1,53,3,farm,Rural,4,9.7950125,7.2744794,9.0808783
2,53,0,farm,Rural,5,9.2214489,7.9448466,8.7486343
1,52,3,farm,Rural,8,10.083224,8.3938951,9.3563013
1,67,5,farm,Rural,6,10.449224,8.3332701,9.9098215
2,35,3,non farm,Rural,8,9.465497,8.1853504,8.7488766
1,38,3,farm,Rural,7,9.7402992,9.021719,9.0520782
1,25,4,farm,Rural,5,9.200922,7.8172226,8.6867056
1,21,4,farm,Rural,3,8.7773914,6.3716121,8.3558722
1,20,3,farm,Rural,3,8.7796049,6.253829,8.3785543
1,38,7,farm,Rural,4,9.4930105,6.09131,8.7033358
1,36,4,non farm,Rural,4,8.9333572,7.3098817,8.0422754
1,38,4,non farm,Rural,8,10.208351,11.122324,9.1314831
1,45,2,non farm,Rural,4,9.6857462,5.9661469,8.8813543
2,62,2,farm,Rural,9,9.506958,7.4804282,8.807291
1,75,4,farm,Rural,4,9.6670818,7.5065918,8.9803543
1,72,3,non farm,Rural,2,9.0488653,7.7467327,8.1989756
1,43,17,non farm,Rural,5,10.128937,4.356709,9.1044035
1,67,9,farm,Rural,5,9.5640297,7.8682542,8.5007067
1,51,4,farm,Rural,7,9.9618607,,8.8727274
1,24,7,farm,Rural,4,9.5513535,6.4264884,8.4157305
1,27,6,farm,Rural,6,9.2319641,8.9382696,8.3178415
1,68,4,non farm,Rural,3,9.0348186,6.4361506,8.6180964
1,63,5,farm,Rural,5,9.0112314,6.4361506,8.4007254
1,64,3,farm,Rural,7,9.1235504,6.7393365,8.3780794
1,30,9,non farm,Rural,4,9.6254892,6.6592941,8.6350508
1,24,6,farm,Rural,3,8.7555695,4.8675346,8.3763781
1,44,2,farm,Rural,1,8.1877575,5.3471074,7.9105735
1,30,1,farm,Rural,8,9.859169,7.5928702,9.1045818
1,30,2,farm,Rural,4,8.3283606,4.6051702,8.0017862
1,30,0,non farm,Rural,6,8.5077639,6.0637851,8.1669836
1,35,6,farm,Rural,7,9.8885822,6.7452364,9.1910496
2,37,9,non farm,Rural,5,9.5424786,5.3706379,9.0444498
1,35,2,farm,Rural,6,9.5328865,7.6893711,9.1075134
1,44,2,farm,Rural,7,9.623064,8.1368113,9.0939894
1,43,5,non farm,Rural,6,9.2723484,7.9337969,8.5023031
2,28,3,farm,Rural,5,9.5552216,8.4111662,8.9831247
1,22,4,farm,Rural,3,8.5857458,8.2738466,8.2097816
1,41,2,non farm,Rural,8,8.9860535,7.1196356,8.4713545
2,53,0,farm,Rural,2,8.7528639,,8.0729914
1,41,4,farm,Rural,8,8.7981014,4.0943446,8.3987656
1,51,9,farm,Rural,6,9.6594629,6.1092477,9.0076542
1,30,14,farm,Rural,4,9.1614399,6.4907236,8.6900387
2,35,3,non farm,Rural,7,9.8251629,8.3223944,9.2589769
1,52,4,farm,Rural,4,10.134327,6.6770835,9.1507254
2,45,7,non farm,Rural,7,8.8897772,,8.5767536
1,58,5,non farm,Rural,7,10.128833,7.3132205,9.4720774
1,27,2,non farm,Rural,4,8.9584961,,8.5575085
1,44,12,non farm,Rural,5,10.013187,,9.2542505
2,61,2,non farm,Rural,7,9.813117,7.5755849,9.2627649
1,42,5,non farm,Rural,5,9.1466475,4.6443911,8.5631523
1,39,4,non farm,Rural,7,9.947587,7.2930179,9.0308504
1,31,3,non farm,Rural,6,9.1254787,7.3098817,8.5413942
1,40,5,non farm,Rural,9,9.8084564,7.1853871,9.2875643
2,29,2,non farm,Rural,3,8.424037,6.6359468,7.7296004
1,35,9,non farm,Rural,6,9.2019186,7.6496925,8.5779238
2,60,0,non farm,Rural,8,9.6519127,7.3165483,9.1185951
1,26,9,farm,Rural,4,9.8902969,8.4887934,8.2073183
1,32,12,non farm,Rural,3,9.8102226,7.2108183,8.9760876
1,50,9,non farm,Rural,2,9.3959312,6.6592941,8.2859335
1,29,9,farm,Rural,3,9.5662413,4.6443911,8.5987511
1,57,4,farm,Rural,7,9.5523462,8.9279776,8.3419437
2,41,3,farm,Rural,6,8.9626732,7.5621614,8.2189207
1,77,3,farm,Rural,3,8.7576637,6.4769726,8.3474607
1,56,0,farm,Rural,7,9.332531,5.9661469,8.8538561
1,74,3,farm,Rural,3,8.5609684,7.6401234,7.896039
2,74,4,farm,Rural,4,8.7310562,8.5811062,7.4903255
1,55,2,farm,Rural,8,9.3571939,4.9628448,8.8106031
1,67,2,non farm,Rural,8,9.497035,5.5606818,9.1294584
1,60,3,farm,Rural,6,9.4790554,6.4052286,8.6589441
1,57,4,farm,Rural,5,9.1587811,6.4769726,8.5493965
1,75,5,farm,Rural,6,9.7328997,9.0106688,8.638031
1,25,7,farm,Rural,3,8.4483232,5.5606818,7.9312983
1,19,9,farm,Rural,3,8.3628807,6.2785215,7.8876085
1,27,10,farm,Rural,3,8.91222,9.5082207,7.7097178
1,68,0,farm,Rural,4,8.7984238,,8.5278473
1,58,7,farm,Rural,4,10.127817,9.0878334,8.7641354
2,53,0,farm,Rural,1,7.7830195,5.5606818,7.1876974
1,62,0,farm,Rural,8,9.3231564,4.5108595,9.0071373
1,57,2,farm,Rural,4,9.3470259,8.6143198,8.3671217
1,45,3,farm,Rural,6,9.6077652,6.5161929,8.7964745
1,26,10,farm,Rural,5,8.7184362,6.8977051,8.1094542
1,48,4,farm,Rural,6,9.4529161,7.2320104,8.5542603
1,31,8,farm,Rural,7,9.2821541,7.8928256,8.5194769
1,43,6,farm,Rural,6,9.5491238,,8.7469416
1,34,5,non farm,Rural,4,8.3865356,5.5606818,7.6087976
1,50,4,farm,Rural,3,9.1027966,6.9772816,8.4999323
1,28,9,farm,Rural,7,9.6428719,9.8762703,8.880374
1,26,1,farm,Rural,3,8.4635687,5.3981628,8.098033
1,25,7,farm,Rural,4,9.004158,7.4012313,8.3165884
1,26,0,farm,Rural,2,8.2525663,5.2729998,7.9102855
2,35,6,non farm,Rural,3,8.4572821,5.9661469,7.7653532
1,31,5,farm,Rural,5,9.0220842,5.6094718,8.4038868
2,71,2,farm,Rural,6,9.56534,7.2834482,9.0645561
1,33,6,non farm,Rural,4,9.0172024,5.2729998,8.3947649
1,57,2,farm,Rural,5,8.9144506,4.8675346,8.3604832
1,48,3,non farm,Rural,7,9.4607038,7.2654295,8.8698492
1,64,4,farm,Rural,5,9.2319088,5.0498562,8.5410757
1,38,6,non farm,Rural,4,9.3644791,6.1758671,8.7686186
1,29,10,farm,Rural,4,9.1969633,7.4849305,8.6060028
2,50,2,farm,Rural,2,8.9201365,6.1202974,8.0603218
1,73,0,non farm,Rural,3,8.4669771,6.5722823,7.9413753
1,42,12,non farm,Rural,5,10.102564,8.1605186,9.2196617
1,42,5,non farm,Rural,6,9.3524475,3.2580965,8.7345934
1,34,3,non farm,Rural,3,9.7335796,,9.0103827
1,29,5,farm,Rural,4,8.5122232,4.8675346,7.9783673
1,39,5,farm,Rural,7,9.3042021,4.1743875,8.4787397
2,57,5,non farm,Rural,3,9.4673738,4.5108595,9.0641861
2,67,4,non farm,Rural,2,8.6560917,7.6009026,7.6217661
1,35,9,non farm,Rural,4,8.7899218,7.115582,8.0387917
1,40,7,non farm,Rural,4,9.154808,5.3706379,8.3439589
2,65,0,non farm,Rural,3,9.0144787,5.8971539,8.1083384
1,75,3,non farm,Rural,2,8.6650591,6.3716121,8.2640486
1,69,3,non farm,Rural,10,10.816613,7.8632669,9.8387518
2,27,9,non farm,Rural,2,9.0223837,6.1484685,8.252634
2,40,4,non farm,Rural,5,9.1972084,7.7066131,8.371665
1,57,5,non farm,Rural,5,9.6398754,6.9469762,8.9522839
2,55,0,non farm,Rural,7,9.2683907,6.8405466,8.8942022
1,41,9,farm,Rural,5,9.7604151,6.1202974,9.3009958
2,44,5,non farm,Rural,2,9.1476374,4.1743875,8.3727732
1,47,12,non farm,Rural,5,9.7731295,7.7066131,8.5743484
2,37,4,non farm,Rural,6,9.5089293,7.5553818,8.8230085
1,71,8,non farm,Rural,7,9.4773026,5.7838254,8.1090202
